Price,Close,High,Low,Open,Volume
Ticker,PSQ,PSQ,PSQ,PSQ,PSQ
Date,,,,,
2015-12-17,222.44583129882812,222.44583129882812,218.22946975351314,218.22946975351314,65640
2015-12-18,226.53443908691406,226.53443908691406,222.65876396563397,223.25502967495973,57160
2015-12-21,224.19203186035156,226.23633080849157,224.19203186035156,224.532744019263,61740
2015-12-22,222.78652954101562,224.14940403416549,222.40323814881867,222.91431933308348,48960
2015-12-23,221.04039001464844,221.93476269776377,220.91262620201366,221.55147125985945,38400
2015-12-24,221.08294677734375,221.21073657163933,220.52928631585038,221.04036750902478,40200
2015-12-28,221.2107391357422,223.16985340517166,221.2107391357422,221.76439960365315,46140
2015-12-29,217.8035430908203,219.97561859412068,217.24988264760034,219.72009100330175,76720
2015-12-30,219.59234619140625,219.67753073735003,217.84617997559064,218.05912834311323,50220
2015-12-31,222.3180694580078,222.3180694580078,220.06082222757902,220.40153437647325,43560
2016-01-04,227.00296020507812,229.72870971235196,227.00296020507812,227.25848784871525,71020
2016-01-05,227.684326171875,228.49354016024412,225.72521208747324,225.85297587651382,45280
2016-01-06,229.7286834716797,231.43227022046582,228.4083881445679,231.3044804185702,93060
2016-01-07,236.8837432861328,236.9263225571043,231.68779848873797,234.583890770913,249300
2016-01-08,238.71507263183594,239.01320548615286,233.68949735430996,235.13753036937007,186740
2016-01-11,237.94850158691406,241.6963875070313,236.3726785311055,237.09670815076595,179000
2016-01-12,235.18017578125,238.5873495673031,234.03024942952248,235.81902086613496,122120
2016-01-13,243.485107421875,243.69805573587092,233.77466950259424,234.28572466045065,237220
2016-01-14,238.20404052734375,246.29607855487689,236.07455683588765,242.37782336366288,220540
2016-01-15,245.52951049804688,248.5533674454247,243.14449876445408,246.25354027260556,231000
2016-01-19,245.01834106445312,247.8292745916184,241.909300673742,242.2500127997008,223660
2016-01-20,245.65719604492188,254.26031404747218,243.22957980734367,248.89402635991615,441220
2016-01-21,245.4016571044922,247.95703702714638,241.95187861210772,244.84799665351753,412700
2016-01-22,238.37435913085938,241.440820195989,238.37435913085938,240.67418543370525,223500
2016-01-25,241.95188903808594,242.20744263816474,237.99105518622892,239.01321759720423,97640
2016-01-26,239.69461059570312,242.97401974207548,238.84281736260206,241.0574849675981,116000
2016-01-27,245.74241638183594,246.72197367454453,240.16317954469324,241.227921383436,179220
2016-01-28,242.25,246.42378181047147,241.56857578408662,241.73891884073117,177380
2016-01-29,237.3096466064453,242.37780174321983,237.1392775284564,242.12227412090812,172300
2016-02-01,236.71339416503906,239.22619523625744,235.6486523542979,238.331796518431,91200
2016-02-02,241.6112518310547,242.33528159715226,237.6504167508101,237.6504167508101,144680
2016-02-03,242.93153381347656,247.02013250534966,240.0354149125002,240.0354149125002,359080
2016-02-04,242.93153381347656,245.74244216480474,240.9723930278351,243.6981428188682,589060
2016-02-05,251.3642578125,252.21605128120066,243.69811659419403,243.78330113999885,296280
2016-02-08,255.28250122070312,259.66923218372256,254.08996962365723,256.0065048400449,479920
2016-02-09,256.04913330078125,258.9452260244886,252.13087797121258,258.56190854862183,341460
2016-02-10,254.85653686523438,255.11206442839824,249.66059312535558,252.85481763823202,190520
2016-02-11,255.23983764648438,258.90256415346386,253.3659081264483,258.13592944629767,297880
2016-02-12,251.3642578125,254.8140109628682,251.23649399112963,252.21605128120066,147760
2016-02-16,246.04051208496094,249.14955258495027,245.9553275518099,247.91444184093473,167940
2016-02-17,240.33346557617188,244.54985265430395,239.90756894180169,243.91100770274863,167720
2016-02-18,242.93153381347656,243.22964076386248,239.3539904620802,239.60951813231856,142620
2016-02-19,242.12228393554688,244.67766424093523,241.52601813308718,243.91105534825326,115280
2016-02-22,238.3317413330078,240.12051235979985,238.03363449076505,239.90756404695952,139340
2016-02-23,242.20742797851562,242.33519177348714,239.0557823976539,239.73723262861586,152440
2016-02-24,239.82240295410156,246.4664065606542,239.6094546204557,244.8480044238796,191140
2016-02-25,237.5225372314453,241.48337038270478,237.5225372314453,239.4816511788357,159560
2016-02-26,237.90591430664062,238.33181105691722,235.64866672910958,235.7764305552576,156780
2016-02-29,239.90765380859375,239.90765380859375,236.2875311358368,237.99111827595772,106160
2016-03-01,232.15628051757812,238.33178266080685,232.15628051757812,237.8207274171045,422540
2016-03-02,232.19883728027344,233.94500298573325,232.1136527592267,232.70991841188754,127860
2016-03-03,232.62478637695312,234.243188663329,232.36923275615354,232.45441729642005,131760
2016-03-04,232.4970245361328,233.9876630220898,231.00638605017582,232.2414709131654,210140
2016-03-07,233.85984802246094,235.5634346800485,232.36920969707185,233.6043204216906,158260
2016-03-08,235.8616485595703,236.2875453702574,233.51921610079137,235.64870015422676,204280
2016-03-09,234.28573608398438,236.2448762650729,234.28573608398438,234.79681726142783,171480
2016-03-10,234.66908264160156,237.69293882586604,231.98593861976988,233.476577075751,217580
2016-03-11,230.62306213378906,232.88030943588723,230.62306213378906,232.0711213059049,126880
2016-03-14,230.19717407226562,231.4748642151274,229.6435135426267,231.38967967333545,93100
2016-03-15,230.32493591308594,231.6452313128613,230.0268030167062,231.09154479329652,51480
2016-03-16,228.28062438964844,230.87858378427424,227.64177935870725,230.83600451341317,103820
2016-03-17,228.40843200683594,229.686122313786,227.81219212706475,228.8343287758193,97920
2016-03-18,227.93988037109375,229.1323857298622,227.38621995395133,227.55656300825126,99520
2016-03-21,227.00296020507812,228.4935987805336,226.87519638325955,228.28065041261138,85220
2016-03-22,226.49185180664062,228.40838688848547,225.85300677935902,228.40838688848547,60120
2016-03-23,228.28062438964844,228.70652107694255,226.70480144772603,226.8325652549801,52680
2016-03-24,228.15284729003906,229.68606487710315,228.11024202698934,229.34535274605216,106440
2016-03-28,228.40843200683594,228.8343287758193,227.59924374257307,227.59924374257307,41340
2016-03-29,224.8734588623047,229.13242588621196,224.66051051110932,228.7491084561916,74000
2016-03-30,223.80868530273438,224.1920026782847,222.31804705618904,223.5105524544917,97320
2016-03-31,224.0216522216797,224.36236436452768,223.08467433284508,223.89388841744548,51060
2016-04-01,221.67922973632812,225.6826690669949,221.55146592676883,225.29935164364568,92460
2016-04-04,222.531005859375,222.95690252130683,221.46626420454547,221.67921253551137,56260
2016-04-05,224.617919921875,224.87344753256653,223.4253884195265,224.2771817813923,79260
2016-04-06,220.95516967773438,224.4475272937625,220.91259041197836,224.4475272937625,52980
2016-04-07,224.1494140625,225.00120740949384,221.89216689190027,222.23287903176382,107240
2016-04-08,224.36236572265625,225.04381600714746,222.23288232362825,222.70138426821666,58300
2016-04-11,225.08639526367188,225.08639526367188,222.14769777532248,223.16986020466237,87020
2016-04-12,223.21243286132812,226.27889406382283,222.7865361941669,224.916019529973,68460
2016-04-13,220.2737579345703,221.67921171480816,220.01820434155576,221.46626338463062,95020
2016-04-14,220.2737579345703,220.82741839409803,219.50714914486505,220.23115267173327,30040
2016-04-15,220.82742309570312,221.38108356701878,220.0608142896761,220.65705403006612,40240
2016-04-18,219.677490234375,221.59402518871755,219.5923057041371,221.59402518871755,113700
2016-04-19,220.95516967773438,222.14767506024774,218.99605554893864,218.99605554893864,78240
2016-04-20,220.91259765625,221.7217856948236,219.84785603075684,220.91259765625,60980
2016-04-21,220.78488159179688,221.72183362905645,220.14603647838854,220.95522469190126,65080
2016-04-22,224.19203186035156,225.81043411118443,222.70139341977654,223.59576608625298,97740
